address,city,state,zip,price,sqft,bedrooms,bathrooms,days_on_zillow,sale_type,url
110 3rd Ave APT 11A,NEW YORK,NY,10003,2295000,1165.0,2.0,2.0,60,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/110-3rd-Ave-APT-11A-New-York-NY-10003/97501451_zpid/
60 E 9th St APT 324,New York,NY,10003,569000,NA,0.0,1.0,NA,Co-op For Sale,http://www.zillow.com/homes/for_sale//homedetails/60-E-9th-St-APT-324-New-York-NY-10003/244872598_zpid/
305 2nd Ave APT 307,NEW YORK,NY,10003,1670000,1276.0,1.0,2.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/305-2nd-Ave-APT-307-New-York-NY-10003/63866620_zpid/
230 E 20th St # 54,New York,NY,10003,2300000,995.0,2.0,2.0,224,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/230-E-20th-St-54-New-York-NY-10003/2092558343_zpid/
115 E 9th St APT 17N,New York,NY,10003,549000,400.0,0.0,1.0,NA,Co-op For Sale,http://www.zillow.com/homes/for_sale//homedetails/115-E-9th-St-APT-17N-New-York-NY-10003/72512793_zpid/
133 E 15th St APT 3A,New York,NY,10003,663888,550.0,1.0,2.0,NA,Co-op For Sale,http://www.zillow.com/homes/for_sale//homedetails/133-E-15th-St-APT-3A-New-York-NY-10003/119917917_zpid/
303 Mercer St APT A503,New York,NY,10003,2695000,NA,2.0,2.0,NA,Co-op For Sale,http://www.zillow.com/homes/for_sale//homedetails/303-Mercer-St-APT-A503-New-York-NY-10003/79494206_zpid/
69 5th Ave APT 10D,New York,NY,10003,1975000,NA,2.0,2.0,59,Apartment For Sale,http://www.zillow.com/homes/for_sale//homedetails/69-5th-Ave-APT-10D-New-York-NY-10003/244890195_zpid/
7 E 14th St APT 901,New York,NY,10003,825000,650.0,1.0,1.0,NA,Co-op For Sale,http://www.zillow.com/homes/for_sale//homedetails/7-E-14th-St-APT-901-New-York-NY-10003/72538309_zpid/
20 E 9th St UNIT 3-G,New York,NY,10003,699000,780.0,0.0,1.0,92,Co-op For Sale,http://www.zillow.com/homes/for_sale//homedetails/20-E-9th-St-UNIT-3-G-New-York-NY-10003/244903736_zpid/
11 5th Ave # 17C,New York,NY,10003,3995000,NA,2.0,2.0,42,Co-op For Sale,http://www.zillow.com/homes/for_sale//homedetails/11-5th-Ave-17C-New-York-NY-10003/120560694_zpid/
230 E 15th St # 9MN,New York,NY,10003,1670000,1320.0,2.0,2.0,NA,Co-op For Sale,http://www.zillow.com/homes/for_sale//homedetails/230-E-15th-St-9MN-New-York-NY-10003/2100353031_zpid/
205 E 16th St APT 4B,New York,NY,10003,1995000,1305.0,1.0,2.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/205-E-16th-St-APT-4B-New-York-NY-10003/80005907_zpid/
225 E 19th St # 605,New York,NY,10003,1555000,696.0,1.0,1.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/225-E-19th-St-605-New-York-NY-10003/2092558334_zpid/
225 E 19th St # 201,New York,NY,10003,1625000,830.0,1.0,1.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/225-E-19th-St-201-New-York-NY-10003/2090268953_zpid/
77 E 12th St APT 17D,New York,NY,10003,825000,NA,1.0,1.0,NA,Co-op For Sale,http://www.zillow.com/homes/for_sale//homedetails/77-E-12th-St-APT-17D-New-York-NY-10003/72513132_zpid/
63 E 9th St APT 10A,New York,NY,10003,1150000,209785.0,1.0,1.0,NA,Apartment For Sale,http://www.zillow.com/homes/for_sale//homedetails/63-E-9th-St-APT-10A-New-York-NY-10003/244734935_zpid/
142 E 16th St # 6AB,New York,NY,10003,1990000,1650.0,2.0,2.0,36,Co-op For Sale,http://www.zillow.com/homes/for_sale//homedetails/142-E-16th-St-6AB-New-York-NY-10003/72516846_zpid/
80 2nd Avenue # FL 3RD,New York,NY,10003,2200000,NA,2.0,2.0,NA,Apartment For Sale,http://www.zillow.com/homes/for_sale//homedetails/80-2nd-Avenue-FL-3RD-New-York-NY-10003/2090813984_zpid/
60 E 8th St APT 22N,New York,NY,10003,1625000,NA,2.0,1.0,80,Apartment For Sale,http://www.zillow.com/homes/for_sale//homedetails/60-E-8th-St-APT-22N-New-York-NY-10003/244729260_zpid/
26 E 10th St APT 6F,New York,NY,10003,1635000,850.0,1.0,1.0,43,Co-op For Sale,http://www.zillow.com/homes/for_sale//homedetails/26-E-10th-St-APT-6F-New-York-NY-10003/121306415_zpid/
60 E 8th St APT 23F,New York,NY,10003,2640000,1120.0,2.0,2.0,NA,Apartment For Sale,http://www.zillow.com/homes/for_sale//homedetails/60-E-8th-St-APT-23F-New-York-NY-10003/244860718_zpid/
142 E 16th St APT 20B,New York,NY,10003,2145000,1370.0,2.0,2.0,NA,Co-op For Sale,http://www.zillow.com/homes/for_sale//homedetails/142-E-16th-St-APT-20B-New-York-NY-10003/79496707_zpid/
70 E 10th St APT 5E,New York,NY,10003,2495000,NA,3.0,2.0,34,Co-op For Sale,http://www.zillow.com/homes/for_sale//homedetails/70-E-10th-St-APT-5E-New-York-NY-10003/121326623_zpid/
77 E 12th St # 16EF,New York,NY,10003,2325000,1450.0,3.0,2.0,33,For Sale by Owner,http://www.zillow.com/homes/for_sale//homedetails/77-E-12th-St-16EF-New-York-NY-10003/122074480_zpid/
305 2nd Ave APT 707,NEW YORK,NY,10003,1649000,1168.0,1.0,1.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/305-2nd-Ave-APT-707-New-York-NY-10003/63866705_zpid/
200 E 16th St APT 2G,New York,NY,10003,495000,NA,0.0,1.0,158,Co-op For Sale,http://www.zillow.com/homes/for_sale//homedetails/200-E-16th-St-APT-2G-New-York-NY-10003/72517903_zpid/
23 E 10th St APT 4E,New York,NY,10003,825000,NA,0.0,1.0,67,Co-op For Sale,http://www.zillow.com/homes/for_sale//homedetails/23-E-10th-St-APT-4E-New-York-NY-10003/244824285_zpid/
32 E 1st St # 6E,New York,NY,10003,1300000,484.0,1.0,1.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/32-E-1st-St-6E-New-York-NY-10003/2090836011_zpid/
63 E 9th St APT 5D,New York,NY,10003,649000,NA,0.0,1.0,39,Apartment For Sale,http://www.zillow.com/homes/for_sale//homedetails/63-E-9th-St-APT-5D-New-York-NY-10003/244873332_zpid/
63 E 9th St APT 8O,New York,NY,10003,1875000,NA,2.0,2.0,NA,Apartment For Sale,http://www.zillow.com/homes/for_sale//homedetails/63-E-9th-St-APT-8O-New-York-NY-10003/244778549_zpid/
205 3rd Ave APT 17E,New York,NY,10003,1885000,1350.0,2.0,2.0,NA,Co-op For Sale,http://www.zillow.com/homes/for_sale//homedetails/205-3rd-Ave-APT-17E-New-York-NY-10003/82391597_zpid/
1 5th Ave APT 6B,New York,NY,10003,2550000,NA,2.0,2.0,32,Co-op For Sale,http://www.zillow.com/homes/for_sale//homedetails/1-5th-Ave-APT-6B-New-York-NY-10003/114416541_zpid/
67 E 11th St APT 302,New York,NY,10003,1695000,NA,1.0,2.0,43,Co-op For Sale,http://www.zillow.com/homes/for_sale//homedetails/67-E-11th-St-APT-302-New-York-NY-10003/72513050_zpid/
305 2nd Ave APT 723,NEW YORK,NY,10003,1635000,1167.0,2.0,1.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/305-2nd-Ave-APT-723-New-York-NY-10003/63866721_zpid/
70 E 10th St APT 4V,New York,NY,10003,2100000,1500.0,2.0,2.0,43,Co-op For Sale,http://www.zillow.com/homes/for_sale//homedetails/70-E-10th-St-APT-4V-New-York-NY-10003/72512714_zpid/
305 2nd Ave APT 516,NEW YORK,NY,10003,1625000,1170.0,1.0,1.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/305-2nd-Ave-APT-516-New-York-NY-10003/63866674_zpid/
215 E 19th St # 14F,New York,NY,10003,1425000,686.0,0.0,1.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/215-E-19th-St-14F-New-York-NY-10003/2092558348_zpid/
130 E 18th St APT 8M,New York,NY,10003,685000,NA,0.0,1.0,NA,Co-op For Sale,http://www.zillow.com/homes/for_sale//homedetails/130-E-18th-St-APT-8M-New-York-NY-10003/244876805_zpid/
41 5th Ave APT 8F,New York,NY,10003,1488888,NA,1.0,1.0,92,For Sale by Owner,http://www.zillow.com/homes/for_sale//homedetails/41-5th-Ave-APT-8F-New-York-NY-10003/244714012_zpid/
55 E 9th St APT 4D,New York,NY,10003,925000,775.0,1.0,1.0,NA,Co-op For Sale,http://www.zillow.com/homes/for_sale//homedetails/55-E-9th-St-APT-4D-New-York-NY-10003/2092164263_zpid/
40 E 9th St APT 8B,New York,NY,10003,1295000,NA,1.0,1.0,78,Co-op For Sale,http://www.zillow.com/homes/for_sale//homedetails/40-E-9th-St-APT-8B-New-York-NY-10003/244778945_zpid/
808 Broadway APT 5K,New York,NY,10003,1295000,900.0,1.0,1.0,31,Co-op For Sale,http://www.zillow.com/homes/for_sale//homedetails/808-Broadway-APT-5K-New-York-NY-10003/244746889_zpid/
11 5th Ave # 10V,New York,NY,10003,1455000,NA,1.0,1.0,74,Co-op For Sale,http://www.zillow.com/homes/for_sale//homedetails/11-5th-Ave-10V-New-York-NY-10003/244778573_zpid/
70 E 10th St APT 18F,New York,NY,10003,2840000,1500.0,2.0,2.0,NA,Co-op For Sale,http://www.zillow.com/homes/for_sale//homedetails/70-E-10th-St-APT-18F-New-York-NY-10003/79494372_zpid/
222 Park Ave S APT 3D,New York,NY,10003,2390000,1300.0,2.0,2.0,115,Co-op For Sale,http://www.zillow.com/homes/for_sale//homedetails/222-Park-Ave-S-APT-3D-New-York-NY-10003/72516401_zpid/
63 E 9th St APT 12O,New York,NY,10003,1995000,NA,2.0,2.0,NA,Apartment For Sale,http://www.zillow.com/homes/for_sale//homedetails/63-E-9th-St-APT-12O-New-York-NY-10003/244725210_zpid/
7 E 14th St APT 21G,New York,NY,10003,2195000,1350.0,2.0,2.0,NA,Co-op For Sale,http://www.zillow.com/homes/for_sale//homedetails/7-E-14th-St-APT-21G-New-York-NY-10003/120109484_zpid/
23 Waverly Pl APT 4L,New York,NY,10003,679000,500.0,0.0,1.0,NA,Co-op For Sale,http://www.zillow.com/homes/for_sale//homedetails/23-Waverly-Pl-APT-4L-New-York-NY-10003/244702821_zpid/
39 5th Ave # 2C,New York,NY,10003,1595000,NA,1.0,1.0,NA,Co-op For Sale,http://www.zillow.com/homes/for_sale//homedetails/39-5th-Ave-2C-New-York-NY-10003/72513236_zpid/
1 5th Ave APT 10D,New York,NY,10003,3250000,NA,2.0,2.0,43,Co-op For Sale,http://www.zillow.com/homes/for_sale//homedetails/1-5th-Ave-APT-10D-New-York-NY-10003/91772461_zpid/
40-50 E 10th St # 4A,Manhattan,NY,10003,1575000,NA,1.0,2.0,NA,Co-op For Sale,http://www.zillow.com/homes/for_sale//homedetails/40-50-E-10th-St-4A-Manhattan-NY-10003/2091568993_zpid/
305 2nd Ave APT 718,NEW YORK,NY,10003,1425000,990.0,1.0,1.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/305-2nd-Ave-APT-718-New-York-NY-10003/63866716_zpid/
7 E 14th St APT 1406,New York,NY,10003,2249000,NA,2.0,2.0,43,Co-op For Sale,http://www.zillow.com/homes/for_sale//homedetails/7-E-14th-St-APT-1406-New-York-NY-10003/79496431_zpid/
32 E 1st St # 3B,New York,NY,10003,1475000,582.0,1.0,1.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/32-E-1st-St-3B-New-York-NY-10003/2092746956_zpid/
60 E 9th St APT 328,New York,NY,10003,999000,NA,1.0,1.0,NA,Co-op For Sale,http://www.zillow.com/homes/for_sale//homedetails/60-E-9th-St-APT-328-New-York-NY-10003/244862203_zpid/
130 E 18th St APT 9V,New York,NY,10003,948000,750.0,1.0,1.0,92,For Sale by Owner,http://www.zillow.com/homes/for_sale//homedetails/130-E-18th-St-APT-9V-New-York-NY-10003/244714140_zpid/
43 E 10th St APT 5H,New York,NY,10003,649000,NA,0.0,1.0,NA,Co-op For Sale,http://www.zillow.com/homes/for_sale//homedetails/43-E-10th-St-APT-5H-New-York-NY-10003/244722371_zpid/
115 E 9th St APT 6M,New York,NY,10003,575000,400.0,0.0,1.0,NA,Co-op For Sale,http://www.zillow.com/homes/for_sale//homedetails/115-E-9th-St-APT-6M-New-York-NY-10003/115826249_zpid/
201 E 15th St APT 4A,New York,NY,10003,795000,NA,1.0,1.0,NA,Co-op For Sale,http://www.zillow.com/homes/for_sale//homedetails/201-E-15th-St-APT-4A-New-York-NY-10003/244822938_zpid/
115 E 9th St APT 2R,New York,NY,10003,985000,NA,1.0,1.0,43,Co-op For Sale,http://www.zillow.com/homes/for_sale//homedetails/115-E-9th-St-APT-2R-New-York-NY-10003/94883464_zpid/
239 E 10th St # PHA,New York,NY,10003,1045000,750.0,1.0,1.0,263,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/239-E-10th-St-PHA-New-York-NY-10003/2093045940_zpid/
215 E 19th St # 14F,New York,NY,10003,1425000,686.0,0.0,1.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/215-E-19th-St-14F-New-York-NY-10003/2092558348_zpid/
130 E 18th St APT 8M,New York,NY,10003,685000,NA,0.0,1.0,NA,Co-op For Sale,http://www.zillow.com/homes/for_sale//homedetails/130-E-18th-St-APT-8M-New-York-NY-10003/244876805_zpid/
41 5th Ave APT 8F,New York,NY,10003,1488888,NA,1.0,1.0,92,For Sale by Owner,http://www.zillow.com/homes/for_sale//homedetails/41-5th-Ave-APT-8F-New-York-NY-10003/244714012_zpid/
55 E 9th St APT 4D,New York,NY,10003,925000,775.0,1.0,1.0,NA,Co-op For Sale,http://www.zillow.com/homes/for_sale//homedetails/55-E-9th-St-APT-4D-New-York-NY-10003/2092164263_zpid/
40 E 9th St APT 8B,New York,NY,10003,1295000,NA,1.0,1.0,78,Co-op For Sale,http://www.zillow.com/homes/for_sale//homedetails/40-E-9th-St-APT-8B-New-York-NY-10003/244778945_zpid/
808 Broadway APT 5K,New York,NY,10003,1295000,900.0,1.0,1.0,31,Co-op For Sale,http://www.zillow.com/homes/for_sale//homedetails/808-Broadway-APT-5K-New-York-NY-10003/244746889_zpid/
11 5th Ave # 10V,New York,NY,10003,1455000,NA,1.0,1.0,74,Co-op For Sale,http://www.zillow.com/homes/for_sale//homedetails/11-5th-Ave-10V-New-York-NY-10003/244778573_zpid/
70 E 10th St APT 18F,New York,NY,10003,2840000,1500.0,2.0,2.0,NA,Co-op For Sale,http://www.zillow.com/homes/for_sale//homedetails/70-E-10th-St-APT-18F-New-York-NY-10003/79494372_zpid/
222 Park Ave S APT 3D,New York,NY,10003,2390000,1300.0,2.0,2.0,115,Co-op For Sale,http://www.zillow.com/homes/for_sale//homedetails/222-Park-Ave-S-APT-3D-New-York-NY-10003/72516401_zpid/
63 E 9th St APT 12O,New York,NY,10003,1995000,NA,2.0,2.0,NA,Apartment For Sale,http://www.zillow.com/homes/for_sale//homedetails/63-E-9th-St-APT-12O-New-York-NY-10003/244725210_zpid/
7 E 14th St APT 21G,New York,NY,10003,2195000,1350.0,2.0,2.0,NA,Co-op For Sale,http://www.zillow.com/homes/for_sale//homedetails/7-E-14th-St-APT-21G-New-York-NY-10003/120109484_zpid/
23 Waverly Pl APT 4L,New York,NY,10003,679000,500.0,0.0,1.0,NA,Co-op For Sale,http://www.zillow.com/homes/for_sale//homedetails/23-Waverly-Pl-APT-4L-New-York-NY-10003/244702821_zpid/
39 5th Ave # 2C,New York,NY,10003,1595000,NA,1.0,1.0,NA,Co-op For Sale,http://www.zillow.com/homes/for_sale//homedetails/39-5th-Ave-2C-New-York-NY-10003/72513236_zpid/
1 5th Ave APT 10D,New York,NY,10003,3250000,NA,2.0,2.0,43,Co-op For Sale,http://www.zillow.com/homes/for_sale//homedetails/1-5th-Ave-APT-10D-New-York-NY-10003/91772461_zpid/
40-50 E 10th St # 4A,Manhattan,NY,10003,1575000,NA,1.0,2.0,NA,Co-op For Sale,http://www.zillow.com/homes/for_sale//homedetails/40-50-E-10th-St-4A-Manhattan-NY-10003/2091568993_zpid/
305 2nd Ave APT 718,NEW YORK,NY,10003,1425000,990.0,1.0,1.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/305-2nd-Ave-APT-718-New-York-NY-10003/63866716_zpid/
7 E 14th St APT 1406,New York,NY,10003,2249000,NA,2.0,2.0,43,Co-op For Sale,http://www.zillow.com/homes/for_sale//homedetails/7-E-14th-St-APT-1406-New-York-NY-10003/79496431_zpid/
32 E 1st St # 3B,New York,NY,10003,1475000,582.0,1.0,1.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/32-E-1st-St-3B-New-York-NY-10003/2092746956_zpid/
60 E 9th St APT 328,New York,NY,10003,999000,NA,1.0,1.0,NA,Co-op For Sale,http://www.zillow.com/homes/for_sale//homedetails/60-E-9th-St-APT-328-New-York-NY-10003/244862203_zpid/
130 E 18th St APT 9V,New York,NY,10003,948000,750.0,1.0,1.0,92,For Sale by Owner,http://www.zillow.com/homes/for_sale//homedetails/130-E-18th-St-APT-9V-New-York-NY-10003/244714140_zpid/
43 E 10th St APT 5H,New York,NY,10003,649000,NA,0.0,1.0,NA,Co-op For Sale,http://www.zillow.com/homes/for_sale//homedetails/43-E-10th-St-APT-5H-New-York-NY-10003/244722371_zpid/
115 E 9th St APT 6M,New York,NY,10003,575000,400.0,0.0,1.0,NA,Co-op For Sale,http://www.zillow.com/homes/for_sale//homedetails/115-E-9th-St-APT-6M-New-York-NY-10003/115826249_zpid/
201 E 15th St APT 4A,New York,NY,10003,795000,NA,1.0,1.0,NA,Co-op For Sale,http://www.zillow.com/homes/for_sale//homedetails/201-E-15th-St-APT-4A-New-York-NY-10003/244822938_zpid/
115 E 9th St APT 2R,New York,NY,10003,985000,NA,1.0,1.0,43,Co-op For Sale,http://www.zillow.com/homes/for_sale//homedetails/115-E-9th-St-APT-2R-New-York-NY-10003/94883464_zpid/
239 E 10th St # PHA,New York,NY,10003,1045000,750.0,1.0,1.0,263,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/239-E-10th-St-PHA-New-York-NY-10003/2093045940_zpid/
333 E 14th St APT 8D,New York,NY,10003,895000,NA,1.0,1.0,NA,Co-op For Sale,http://www.zillow.com/homes/for_sale//homedetails/333-E-14th-St-APT-8D-New-York-NY-10003/72518791_zpid/
230 E 15th St APT 7M,New York,NY,10003,899000,NA,1.0,1.0,NA,Co-op For Sale,http://www.zillow.com/homes/for_sale//homedetails/230-E-15th-St-APT-7M-New-York-NY-10003/244846056_zpid/
69 5th Ave APT 6G,New York,NY,10003,2150000,NA,2.0,2.0,59,Apartment For Sale,http://www.zillow.com/homes/for_sale//homedetails/69-5th-Ave-APT-6G-New-York-NY-10003/244759830_zpid/
69 5th Ave APT 9D,New York,NY,10003,2450000,NA,2.0,2.0,NA,Apartment For Sale,http://www.zillow.com/homes/for_sale//homedetails/69-5th-Ave-APT-9D-New-York-NY-10003/244861362_zpid/
44 E 12th St APT 2B,New York,NY,10003,1250000,700.0,1.0,1.0,72,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/44-E-12th-St-APT-2B-New-York-NY-10003/143088480_zpid/
20 E 9th St # 7N,New York,NY,10003,799000,NA,0.0,1.0,NA,Co-op For Sale,http://www.zillow.com/homes/for_sale//homedetails/20-E-9th-St-7N-New-York-NY-10003/89556387_zpid/
40 E 9th St APT 5G,New York,NY,10003,1345000,NA,1.0,1.0,59,Co-op For Sale,http://www.zillow.com/homes/for_sale//homedetails/40-E-9th-St-APT-5G-New-York-NY-10003/244697650_zpid/
70 E 10th St APT 10P,New York,NY,10003,1245000,1000.0,1.0,1.0,92,Co-op For Sale,http://www.zillow.com/homes/for_sale//homedetails/70-E-10th-St-APT-10P-New-York-NY-10003/244725426_zpid/
60 E 9th St APT 428,New York,NY,10003,995000,850.0,1.0,1.0,NA,Co-op For Sale,http://www.zillow.com/homes/for_sale//homedetails/60-E-9th-St-APT-428-New-York-NY-10003/244839734_zpid/
67 E 11th St APT 520,New York,NY,10003,895000,NA,1.0,1.0,NA,Co-op For Sale,http://www.zillow.com/homes/for_sale//homedetails/67-E-11th-St-APT-520-New-York-NY-10003/244725287_zpid/
1 Irving Pl APT G20H,NEW YORK,NY,10003,830000,459.0,0.0,1.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/1-Irving-Pl-APT-G20H-New-York-NY-10003/31506043_zpid/
54 E 8th St # 2,New York,NY,10003,618000,NA,0.0,1.0,53,Co-op For Sale,http://www.zillow.com/homes/for_sale//homedetails/54-E-8th-St-2-New-York-NY-10003/2090566982_zpid/
205 3rd Ave APT 7A,New York,NY,10003,675000,650.0,1.0,1.0,43,Co-op For Sale,http://www.zillow.com/homes/for_sale//homedetails/205-3rd-Ave-APT-7A-New-York-NY-10003/72517999_zpid/
115 E 9th St APT 7N,New York,NY,10003,535000,NA,0.0,1.0,NA,Co-op For Sale,http://www.zillow.com/homes/for_sale//homedetails/115-E-9th-St-APT-7N-New-York-NY-10003/72512771_zpid/
60 E 8th St APT 32P,New York,NY,10003,1325000,NA,1.0,1.0,NA,Apartment For Sale,http://www.zillow.com/homes/for_sale//homedetails/60-E-8th-St-APT-32P-New-York-NY-10003/244864108_zpid/
23 Waverly Pl APT 4L,New York,NY,10003,679000,500.0,0.0,1.0,NA,Co-op For Sale,http://www.zillow.com/homes/for_sale//homedetails/23-Waverly-Pl-APT-4L-New-York-NY-10003/89139342_zpid/
130 E 18th St APT 6G,New York,NY,10003,975000,NA,1.0,1.0,35,Co-op For Sale,http://www.zillow.com/homes/for_sale//homedetails/130-E-18th-St-APT-6G-New-York-NY-10003/72516871_zpid/
130 E 18th St APT 9V,New York,NY,10003,925000,750.0,1.0,1.0,NA,Co-op For Sale,http://www.zillow.com/homes/for_sale//homedetails/130-E-18th-St-APT-9V-New-York-NY-10003/82582121_zpid/
130 E 18th St APT 8U,New York,NY,10003,899000,750.0,1.0,1.0,NA,Co-op For Sale,http://www.zillow.com/homes/for_sale//homedetails/130-E-18th-St-APT-8U-New-York-NY-10003/72516880_zpid/
7 E 14th St APT 1217,New York,NY,10003,1035000,NA,1.0,1.0,NA,Co-op For Sale,http://www.zillow.com/homes/for_sale//homedetails/7-E-14th-St-APT-1217-New-York-NY-10003/72516353_zpid/
7 E 14th St APT 709,New York,NY,10003,1250000,NA,1.0,1.0,32,Co-op For Sale,http://www.zillow.com/homes/for_sale//homedetails/7-E-14th-St-APT-709-New-York-NY-10003/119907779_zpid/
130 E 18th St APT 8M,New York,NY,10003,685000,NA,0.0,1.0,NA,Co-op For Sale,http://www.zillow.com/homes/for_sale//homedetails/130-E-18th-St-APT-8M-New-York-NY-10003/92693011_zpid/
54 E 8th St APT 4A,New York,NY,10003,625000,700.0,1.0,1.0,309,For Sale by Owner,http://www.zillow.com/homes/for_sale//homedetails/54-E-8th-St-APT-4A-New-York-NY-10003/2093614226_zpid/
Irving Pl APT P20F,NEW YORK,NY,10003,NA,785.0,NA,NA,57,Pre-Foreclosure,"http://www.zillow.com/homes/for_sale/247194143_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
E 11th St APT 5D,NEW YORK,NY,10003,NA,896.0,NA,NA,45,Pre-Foreclosure,"http://www.zillow.com/homes/for_sale/247194154_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
